25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U
0,0,4.519,0,1.333,0,2.095,0,0.686,0,0,0,7.552,12.39,1.257,0,2.143,0,1.329,0.443,2,0.767,0,2.019,5.543,2.99,2.319
0.933,0.443,0,0,0,3.176,3.205,0,0,0.376,0,0,7.438,9.295,3.819,0,1.029,-0.024,0,0,0,0,0,0,2.538,0.767,0
0.571,0.81,2.295,0,0,0.319,0.79,0,0,0,1.357,0,3.633,6.143,0.714,2.419,0,0,0,0,0,0,0,0.167,0.376,0,0
0.69,3.081,0,1.524,0,1.11,11.714,0,0,0,0,0,8.862,9.681,0,1.09,0.89,0,-0.01,0,0,1.5,0,1.148,0.471,0.581,0
0,0,0,0,0.267,0,0,1.971,0,0,0,0.814,1.267,6.029,0,0.224,0,0,0,0,1.205,0,0,1.919,0,0,0.181
0,0,0,0,0,0,9.348,0,0,0,0,0,23.162,43.757,5.743,0.962,1.943,2.314,0,0,0,2.548,0,5.114,13.238,5.224,0
0,0,0.181,0,0,0,0,0,0,0.929,0,0.91,0.267,4.452,0,0,1.238,0,0,1.529,0.029,0,0,0.243,0.967,0,0
0,2.771,0.533,0,0.51,1.848,2.129,0,0,2.01,0.557,0,20.114,32.509,5.981,0,2.7,0,0,0.51,0.695,0,0,0,0,3.929,0
0,2.767,0,0,1.2,0,1.676,0,0.586,0,0.071,0,12.724,9.228,0,2.033,2.567,0,0,0,0,0,0,3.814,5.914,1.581,2.524
0,0,0,0,0.657,0.59,7.348,0,0,0,0,0,16.857,48.642,6.405,1.319,2.905,0,0,1.924,0.433,0,0,2.357,0.962,4.157,1.348
1.552,0,1.852,0,1,2.614,0,0,0,0,0,0,2.733,6.524,0.629,0,0,0,0.448,0,0,0,1.005,0.252,1.562,0,0
0,0.767,0,0.729,3.114,2.471,7.681,0,0,0,0,0.919,7.243,23.043,1.19,0,0,0,0,0,0,0,0,0,0.229,0.914,0
0,1.867,0,0.695,0,0,0.51,0.324,0.629,0,0,0,1.662,5.976,0,0,0.933,0,0,0,0,0,0,3.671,2.709,1.91,0
0,2.229,0,0,0,0,1.429,2.209,0,0.462,0,0,4.19,4.886,0,0,1.71,0,0,0,0,1.348,0,0.886,0,1.205,0
0,0,1.405,0,0.729,0,2.305,0.519,0,1.876,0.829,0,4.119,6.538,0,0,4.924,1.067,1.01,0.605,0,0,0,0,0.752,0,0.633
0,0.505,0,-0.019,1.495,0,1.619,0.943,0.943,0,0.014,0,1.876,9.871,0,1.862,4.833,1.89,0.629,0,0,0,1.252,0,0,1.219,2.324
0,0,0,0.219,0,0,3.209,0,0,2.529,0.571,0,0,6.919,0,0.49,0,0,2.381,1.552,0,0,0.852,0,0,0,0
0,2.262,0,0.367,1.462,0.676,0,0,0,0,0,0,0,7.39,0,0,0,0,0.9,0,0,0,0,0,0,1.005,0
0,0.19,0,0,0,0.033,3.176,0.843,0,0,0,0.505,5.548,12.914,0.933,1.21,1.095,0,5.029,0,0,0,0.357,1.243,0,0,2.648
1.305,3.114,-0.01,0,0,0,4.848,0,0,0,0,0,1.119,6.957,2.243,0,2.186,0,0,0,0,0,0,0,0,1.038,0
0.314,0.467,1.271,0,0,0.138,0,0,0,0,0,0,7.781,17.9,3.214,0.943,0.61,0,0.59,0.448,1.938,0.514,1.457,2.371,2.229,1.519,0
1.286,2.733,0,0,0,0.552,4.948,0,0,0,0,0.462,14.2,22.538,0,0,0,0,1.786,0,0,0,0,0,0.871,2.514,0
0,0,0,0,0,0,2.348,0,0.238,0.905,0,0,11.333,12.271,0.376,0.662,0,0,2.633,0,0,0,0,2.957,2.043,0,0
1.024,3.59,0,0,0,3.805,1.586,1.924,0,1.176,0,0,0.838,6.533,1.814,0,0,0,0,0,0,2.143,0,0,1.248,0,0
0,3.976,0,0,0,1.138,0.157,0.49,0.329,0,0.981,0,0,4.843,0,0,0,0,0,0,0,0,0,0.652,0.705,1.552,0
0,0,1.5,0.971,2.514,0,1.676,0,0,0,0,1.119,0,5.062,0,0,0,0,0,0,1.638,1.219,0,0,0,2.8,1.771
0,0,0,0,0,0,8.962,0,1.233,0,0,1.286,23.205,47.371,5.248,3.181,0.114,0,0,0,0,0,0,1.052,3.357,0.762,0.729
0.395,0,0,0,0.476,0,0.895,0.919,1.924,0,0.605,0.914,1.762,4.867,0,3.724,0,0,1.257,0,0,0,0,0,0,0,0
0,0.51,0,0.281,0,0.31,7.067,0.281,0,0,2.162,0,4.405,5.467,0,0,0,0.31,0,0.4,0,0,0,4.271,2.786,0.905,0
1.905,0.838,0,0,2.2,0,2.705,0,-0.029,0.752,0,0,0.562,6.914,0.938,1.224,0,0,0,0.395,0.514,0,0,0,1.052,1.195,0.01
0,0,0,0,0,1.386,1.362,0,2.214,0,0.376,0,1.533,6.309,0.671,0,0,0,0,0,0,2.257,0.976,0,1.062,0,0.752
0,1.352,0,0,0,0,1.843,0,0.143,0.533,0,0,9.862,10.705,0,1.681,0.657,0,0,1.333,1.1,0,0,3.433,1.686,0,1.324
0,1.243,0,1.638,0,0,10.233,1.133,0,0,0,1.581,21.424,49.095,2.033,2.252,0.976,1.529,1.09,0.348,1.614,0,0,1.01,2.2,0,-0.024
0,0.162,1.286,-0.033,0.024,1.048,0,0,0,0.181,0.219,0,2.257,5.69,3.038,0,0.61,0,0,0,0,0.59,0,0,0,0,0
0,4.571,0,0.829,1.671,1.238,0.452,0,0,0.252,0,0.714,6.271,6.981,0,0.995,0,0,0,0,0.405,0.324,2.838,0,0,0,0
0,0.643,0,1.233,0.471,0,10.076,0,0.271,0,0,0,13.371,22.624,3.519,1.648,1.014,0,0,0,0,0,4.314,1.362,1.395,1.876,0
0,3.976,0,0,0,0,4.819,0,0,0,0,0,2.967,4.876,1.3,0,1.105,0.329,0,0.429,0,1.09,0,1.333,0,0,0.467
0,2.219,0,0,0,0,0.014,0,0.057,0,0,0,0,5.443,0,0,0,0,-0.014,0.476,0,0,0,0,0,0,0
0,0,0,0,1.638,0,3.186,0,0.757,0,0,0,11.728,12.609,0.171,0,0.652,0,0.505,1.662,1.933,0.595,0,3.314,0,0,0
2.286,0.486,0,0,0,0,0,0,2.119,1.181,0,0,0,5.324,0,0,0,1.971,0,2.719,0.995,0,0,0,0,1.805,0
1.024,0,0,1.119,0,0,5.8,0.805,0,0,1.876,0,6.024,5.162,1.981,0,0,3.314,0,0,0,0,1.771,2.667,7.748,6.233,0
0,0,1.129,1.852,0,0,0,0.348,0,0,0,0,0,4.652,0,1.424,1.838,0,0,0,1.043,0,1.481,0,3.686,1.19,0.51
0,0.814,0.267,0,1.714,2.19,9.324,0.586,0.433,0,0,0.595,3.271,8.981,1.548,0.395,0,0.348,0,0,0,0,1.752,0.352,1.362,0,0
0,1.348,0,2.01,0.905,-0.043,3.119,0,0,0.457,0.343,0,7.128,10.505,2.667,0,2.209,1.01,0.762,0.995,0,0,0,0,0.705,0.871,0
0,1.338,0,0,0,0,5.948,0,0,0,0,0,18.243,36.066,8.424,4.776,2.162,0.952,-0.01,1.529,2.209,0,0,0,0.762,4.386,1.024
0,0.6,0,0,0,0.457,1.71,0,0,0,0,0,4.4,7.371,1.29,2.229,0.433,0,2.743,0.752,1.238,0,1.029,6.129,4.324,0.9,0.676
0.329,0,1.724,0.414,1.39,1.857,2.248,0.986,1.652,0,0,0,9.814,10.981,0,2.186,0,0,0,0,0,0.786,0,0,1.395,1.005,0
0.771,0,0,0,0,0,1.762,0.919,0,0.048,0,0.552,8.033,5.109,1.676,0,0,2.357,0,0.981,0,0,0,0,0,0.757,0.948
2.286,0,0,0.457,0,0,0,0,0,0,0,1.9,23.381,63.49,14.595,6.476,9.367,0,1.729,0,1.867,0.843,0,0,2.819,9.781,0.414
0,1.781,0,1.119,0,0,0,0.371,0,0.471,0.552,0,1.267,17.257,0,0,0.686,1.605,0,0,0.319,1.595,0,4.29,3.981,0,1.295
0,1.41,0,0,0.648,0,0,3.052,0,0,3.881,0.671,0,6.086,1.186,0.9,0,0,0.848,0,2.129,0,1.148,0,3.514,0,3.609
0,0,0,0,0,0,0,0,0.662,0,4.138,0,0,5.514,1.757,0,0,0,0,0,0,1.457,0,1.038,1.757,0,0
2.676,1,0,0.629,0,0,0,0,0,0,0,0,0,4.552,0,0.924,0,1.214,0,1.152,0,0,0,0,0.343,0,0
0,0,0.714,0,0.567,0,0,0,0,0,1.295,0.91,0.824,4.719,4.838,0,0,0,0.429,0.914,0,0,0,0,0,0,0
0,4.719,0.181,0.776,0,0,1.91,0,1.7,0,-0.029,0,2.424,6.238,0,1.771,0.762,0.014,0,1.586,0,0,0,0,2.081,2.867,0.324
0,0.595,0,0,0,0.557,9.933,0,0,0,1.629,0.705,25.938,25.624,6.719,1.433,0,0,0,0.633,0,0.9,0,0,2.752,0.538,0
1.81,0,0,1.01,0,0,15.166,1.6,1.105,1.148,0,0.61,19.1,41.904,5.009,4.948,1.314,0,0.852,0,0.667,0,0,0,1.276,5.309,0.448
0,0,0,0.852,0,0.819,0,0,0,0,0,0,2.486,6.181,0,0,0,0,1.262,0,0,0,0,0,0,0.467,0
0,2.529,0,2.709,0,0,0.786,0,0,0,0,0,1.395,4.924,0.267,0,0,1.019,0,0,0,0,1.21,0.233,1.776,0,0
0.943,2.062,0,1.338,1.081,0,0,0,0,0,0,0,4.481,4.743,0.443,0.671,0.395,0.567,0,-0.014,-0.029,0,0.571,2.795,7.405,0,0
0,0,0,0.019,0.552,0,0,-0.01,1.076,0,0.595,0,6.014,13.847,1.219,0,0.162,0,0.681,0,1.619,0.405,0,2.186,2.095,1.195,0
0.162,1.886,0,0,1.276,1.614,0,1.929,0,1.633,0,0,0,5.686,0,0,0,1.171,0,1.638,0,0,0,0,0,0,0.771
1.071,0,0,0,0,2.39,0,0.981,0,3.081,0,0.562,6.195,5.538,2.109,0.776,0,0.019,0,0,0,0.795,0,1.248,0,0,0
2.262,0,0.414,1.095,0,0.895,0.981,1.648,0,0,0,0,5.381,11.224,0,1.152,0.933,0,0,0,1.81,0,0,0,1.443,0,0
0,0,0,0.91,0.71,1.033,0.581,0.848,0,1.071,0,1.943,0,5.357,0,0,2.043,0,0,0,0,0.405,0,0,0,0.362,0
0.79,2.39,0,0.767,0,-0.019,27,3.386,0,0,0,0,30.623,56.004,3.057,0.5,0.519,0,0.929,1.248,0,0,0,0.267,0.814,3.205,2.971
0,0,0,0,0,0,0,2.557,0.619,0.495,0,0,0,56.276,0.7,0,1.033,0.705,0,1.19,0.843,0.562,0.014,-0.024,1.252,0,0.71
0.819,0,0,0.843,0,1.581,0,1.538,0,0,0.438,0,0,5.229,0,0.014,0.329,0,0.557,0,0,0,0,1.967,0.867,0,1.048
0,0,2.424,1.405,1.967,3.657,0.476,0,0,0,0,0.314,1.167,4.638,0.39,0,0.171,0,1.776,1.495,0,0,1.79,0.91,0.229,0,0
0.743,3.295,0,0,1.552,0.757,0.81,0,0,0,0,0.038,2.219,38.904,9.7,2.805,2.781,0,5.109,0,0,1.043,0,0.014,2.381,1.805,1.371
0,2.114,0,0,0,0,6.224,0,0.981,0,1.033,0.724,5.476,11.5,1.743,2.052,1.99,0,0,0.8,0.495,0.586,0,1.667,0,0,0
0,2.024,0,0.424,0,0.162,0.481,0,0,0.605,0,0,0,5.914,1.995,0,1.081,0,0,0,0,1.39,0.405,1.481,0.748,0,0
1.79,2.567,0,2.071,0,0.319,8.609,2.186,0,0,0,0,11.628,12.324,7.548,4.6,0,3.781,0,0,0,0,0,0,3.319,0,0
0,0,2.219,4.367,0,2.09,0,0.005,0,0,0,0,0.9,5.814,0,1.133,0,0,0,0,0,0,2.548,0.229,4.705,3.386,0.848
0.757,0.99,0,0,0,0.881,3.848,1.305,0,0,0,0.743,23.476,24.238,1.381,5.881,1.681,0.886,0,0,1.048,0,0,1.695,4.038,0,2.014
0,0,0,4.614,0,0,0,4.929,0,0.79,0,0.648,2.095,4.848,0.267,0,1.052,0,0.871,0,0,0,0,1.133,0.448,7.39,0.562
1.138,0,0,-0.01,1.038,1.219,0,0.014,0,0,0,0,0,10.271,0,0,0,0.571,0.552,0,0,1.638,0,0,0,0,0.014
0.786,0.429,0,0,0,0,10.667,0.29,0,0,0,0,26.176,32.904,4.014,2.395,3.724,0,0.619,0,0,0,0,0.329,0.681,1.962,0
0,0,0,0,3.486,3.148,1.748,0,0,0,0,0,0.271,5.695,0,0,0,0,0,0,0,0,0.857,0,0,0.471,0
0,0,0,0,0.719,0,0.486,0.367,0,0,0,0,12.533,20.795,2.243,0,3.233,0.071,1.514,0,0.448,0,0,0.738,3.143,0.367,0
0.69,1.229,0.79,0.89,0.648,2.533,0.205,0,0,0,0,0,0,5.357,2.29,0,0.838,0,0,0.371,0,0,0,0,0,1.01,0
1.186,1.581,0,0,2.467,1.729,1.271,1.543,0.062,0,0.295,0,4.281,17.252,0,0,0,0,0,0,2.919,0,0,0,1.124,3.381,0
0,2.219,0.681,0.986,0.362,1.486,2.209,0.657,0.233,0,0,0.448,7.867,14.319,1.29,0,0,0.69,1.443,0,1.414,0.443,0,2.39,2.243,1.448,2.971
2.762,0.619,0.01,0,0,1.105,11.924,0,0,0,0,0,22.633,17.69,2.214,1.638,1.252,0.319,0,0,0,0.948,0,3.8,2.748,1.038,0
0,0,0.79,2.295,0.005,0,0,0,0,0,0,0,1.476,4.619,0,0,0,0,0.962,0,1.167,0.529,0,0.248,0,0,0.576
1.276,0,0,0.352,0,0.914,0,0,0.071,1.376,0.024,0,1.486,5.886,0,0,0,0,0,0,0.767,0,0,0.871,0.357,0,0
0,0,0,0,0,1.257,0,0,0,0,0.833,1.21,6.795,10.2,0.3,0,0,0,0,1.552,3.886,0,0,0,0,0.252,0.019
0,0,0,0,1.638,0,0,0,2.619,0,1.31,0,1.486,4.7,0.829,0,0,1.4,0,0,1.067,0.638,0,0.957,1.167,0,0.652
1.538,0,0,0,0.952,1.205,1.986,0,0,0,0,0,4.909,17.514,1.805,1.295,1.424,0,0,0,0,0,0,0,1.481,3.052,2.452
0,0,0,1.552,0,0,0,0,0,0,0.8,0,0,5.019,0,1.138,0,2.271,0,0,1.181,0.676,0,1.424,0.705,0,0.652
0,3.343,0,0,0,0,0,0.605,0,0.729,0.376,2.114,0.99,6.871,0,0.738,0,0,0,0,0.905,0,0,0,2.071,0.895,0
0,1.09,1.348,1.181,0,0.548,28.443,2.348,0.748,0,0.51,0.719,37.676,58.618,9.924,2.586,1.633,1.767,1.71,0,1.743,0,0.505,7.348,22.128,2.509,0
0,2.033,0,0,2.567,1.967,0,2.229,0,0,0,0,0.91,10.209,0,0,1.462,0,0,0,0,0,1.214,1.224,0.581,0,1.095
2.429,0,0,0,1.881,2.1,3.948,0.724,1.571,0,0,0.619,2.909,16.528,0.114,2.257,0,0,0.5,0,0,0,0,0.681,1.595,0.814,0
0,0,1.029,1.686,0,0,0,0,0.481,1.052,0,0.467,0,4.914,0,0,0,0,0,0,0,0.271,0,0,0,0,0
0.357,0,0.433,2.676,4.538,1.39,2.624,0,0,0.376,0,0,2.057,6.095,2.971,1.548,0.676,1.09,0,0,0.748,0.29,0,0,0.99,1.362,1.11
0,0,0,0.567,0,0,0.229,0.686,1.038,0,0,0,0,4.452,0,0,1.81,0,0,0.486,0,0,0,0,2.462,0,0
0,1.3,0,1.686,3.143,0,0.662,0,0,0,0,0.986,2.843,4.829,1.181,0,0,0,0.281,0,0,1.11,0,0,3.119,1.486,0.6
0.986,0,0,0,2.805,2.281,0,0,5.081,0,1.067,1.133,0,7.257,0,0.557,1.029,0,1.024,0,0,0,0.4,0,1.548,0,0
0,1.133,0.21,0,1.662,1.233,0,-0.024,4.229,0,0.886,0,1.3,6.862,0,1.538,0,0,1.576,0,0.952,0.529,0,0,1.524,0.467,1.057
0.433,0,0,0,0,0.99,0,0,0,0,0,0.895,0.252,7.028,1.514,0,0,0,1.319,1.471,1.99,0.567,0,1.829,0,0,0
0,0,0,0,0.514,1.543,0,0.014,0,0,0,0,7.39,6.652,1.01,0.505,0,0,0,1.748,2.314,0,0,1.262,0.786,3.4,0
4.176,0,0,1.148,1.633,0,0,0,0,0,1.067,0,0.819,4.957,0,0,0,0.986,1.629,1.448,0,1.21,0,1.657,0.91,0,0
0,1.519,0,0,0,0,1.505,0,0,0,0,0,0,4.552,0,0,0,1.49,0.943,0.533,0,0,0,0,1.367,0,0
0,1.319,0,0,0.305,2.748,0,0,0,0.371,-0.01,1.41,1.214,9.095,0.914,0,1.062,0,0,0.662,0,0,0.01,0.852,1.105,0.233,0.752
0,2.257,0,0,0.405,1.557,2.286,0,0,0,1.167,-0.01,6.524,10,1.662,4.271,0,0,0,0,0,0.267,0,1.119,2.581,0.514,0.605
1.105,0.71,0,0,0,0,6.09,0,0,-0.019,0,0.643,58.166,96.97,7.481,4.071,7.405,2.005,0.343,0,0.343,0.271,0.39,0.519,0.505,3.767,0
0,0,0,0,0,0,3.438,0,1.738,0.324,0,0,17.062,12.138,1.705,0,0,0,0,1.39,0,0,0,0,4.224,1.51,1.376
0,3.319,0,1.476,0,1.114,4.476,0.376,0,0,0,0,3.09,9.495,1.567,0,0,0,0,0,2.329,0,1.31,2.4,2.352,0,1.081
0,0,0,0.705,1.481,0,3.39,1.076,1.338,0,0,0,15.262,21.038,6.843,4.038,0,1.005,0.538,0,0.595,0,0,0.367,4.3,1.267,0
0,0,0,0,0,0,0,1.967,0,1.11,1.771,0,0,6.481,0,0,0,1.043,0,0,0.919,1.995,0,0,0.633,0,0
0,0,0,0,0,0,0,0,0,1.376,0,0,0,4.886,0,0,0,0,0,0.548,0,1.281,0,0,0,0.91,0
0.9,1.952,0.886,0,0,4.409,0,0.452,0.757,0.157,0,1.014,3.148,8.143,0.486,0.981,0.557,0,0,1.314,0,0,0,0,2.138,0.886,0
0,1.19,1.729,0.314,0,1.01,2.933,0,0,0,0,0,6.557,5.762,4.309,0.481,1.271,0,0,0.424,0,1.176,0.8,0.971,0.738,0,0.933
2.7,0,0.652,0,0,3.919,7.9,0,0,0,0,0,7.686,9.609,1.076,0.514,0,0,0,0,2.748,0,0,0,3.805,0.252,1.09
0,0.01,0,0,0,0,7.09,0,0,1.048,0.014,0,2.848,14.952,1.195,1.357,0.933,3.033,0,0,1.762,1.976,1.381,1.843,3.571,1.162,0
2.581,2.219,0,0.419,1.305,0,7.262,0.662,0,0.014,1.086,0,7.514,21.319,1.767,2.005,1.633,0,0,0,0,0,0,0,1.786,0,0.919
0,0,0,0,0,0,2.252,1.624,0.367,0,0,0.229,1.619,4.662,0,0.8,0,0,0,0,0,0,0,0,1.071,0.019,0
0,0,0.533,0,0,1.243,0,0,0,0,0,0,0.762,6.328,0,1.148,0,0,0,0,-0.048,0,0,1.343,0.743,0,0
0,0.738,0,2.543,0,4.433,26.985,0.657,0,3.014,0,0,93.056,204.321,26.943,6.214,14.528,3.386,0,0,0,0.557,0,0.576,6.467,39.376,0
-0.005,0.962,0,0,0,2.367,3.624,0,0,0,0,0,15.7,35.552,8.819,1.805,0.829,0,1.138,0,0,-0.01,1.267,0,0,5.729,0.024
0,0.243,1.552,0,0,3.805,0,0.99,1.248,1.886,0,0,0,7.128,0,0,0.952,0,0.695,0,0,0,0,2.11,0,0.657,1.4
0.343,0.943,0,0.8,1.919,0,3.538,0,0,0,0.595,0.59,25.647,29.804,4.481,1.467,2.419,1.086,0,0,2.79,0,1.633,0,0,2.386,0
1.39,0.914,0,0,0,0.986,0.99,1.967,0,0.462,0,0,1.89,5.119,1.386,0.324,0,1.548,1.595,0,0,0,0.852,1.424,2.262,0,0
0.9,0,0,0,0.467,2.49,0.457,0,0,0,0,0,0,5.838,0,0,0,0.729,0,0,0,0,0,0,0,0,0
0,0,1.005,0,0,0.71,0.119,2.1,0,0,0.938,0,6.405,12.057,2.5,0.838,0.752,-0.138,2.205,1.081,1.019,0,0,0,1.543,0,0.619
0,0,0,0.086,0.581,0,0.829,0,0.286,0,0,0,0,6.348,0,0.671,4.105,0,1.843,0,0,1.195,0,1.948,0,0,0
0,0.838,0,0,2.086,2.029,3.562,0,0,0,0,0,3.514,13.086,1.605,0,0,0,1.162,0.862,1.862,0.467,2.776,2.533,2.576,0.59,0
0,3.357,0,0,0.638,2.595,0,4.39,0,0,0,0,1.305,5.805,0,0,3.857,0,0,0,0.524,0,0,1.205,0,2.933,1.676
0,0.514,1.957,1.057,0,0,25.876,0,0.69,0,0.857,0,45.766,66.704,7.838,2.038,6.095,0.752,0,-0.01,0,0,0,0.71,1.619,4.543,0
0,1.367,0.281,0.448,0,0,1.771,0,0,0,0,0,8.295,14.362,1.805,0,0.695,0,0,0,0,0,0.333,0,5.238,4.905,1.124
0,0.786,0.362,0,0.771,1.371,0.795,1.657,1.524,1.629,0,-0.014,6.905,12.267,3.186,1.29,0,2.052,0,0,1.043,0,0,2.338,0,0,0
1.71,0,0,-0.062,1.962,2.186,3.829,0,0,0.381,0,0.448,2.509,9.919,3.705,0,0,0,0,0,0,0.338,0,7.057,9.871,0,0
-0.01,0,0.914,0.576,3.233,1.7,1.248,0,1.871,0,1.5,0,3.586,5.448,0.667,1.2,2.038,1.081,1.833,0,0,0,0.752,0,0.862,1.21,0
0,1.038,0,-0.005,0,1.038,13.381,0.457,0,4.743,0,0,9.2,19.614,7.676,0,0.519,0,0,0.948,1.786,0,0,2.838,1.967,0.719,0
2.486,0,0,0,0,0,1.571,0,1.076,0,0,1.195,5.557,8.052,0.352,0,0.89,0,0,0.681,0,3.619,0,1,1.462,0,0
1.267,4.038,0,0.019,0,2.733,8.114,1.671,0,0.029,0,0,8.238,22.362,5.043,0,1.314,0,0,0,0,0,0,0,0,1.162,0
0,0,0,0,0.467,0,3.762,0,0,1.162,0.586,0,7.671,13.538,1.576,2.567,0.319,0.019,0,0.605,0,1.157,0,1.89,1.31,0,0.833
2.119,1.486,1.29,0,0,1.562,0,0,0,0,0,0.843,0,5.514,0,0,0,0.81,0,0,0,2.462,0,-0.01,0,1.238,0.31
1.31,0,0,0,0.538,1.538,9.271,0.595,0,0,0,0,20.538,39.642,2.924,3.686,2.624,0.314,0.495,0.486,0,0,0,4.162,3.752,1.238,0
0,0,0,0,0,0,0,0,0.6,0,0,1.833,4.462,5.314,0.338,0,0,0,0,0,0,0,0,0,0.219,1.781,0
0,3.909,0,0,0.724,0,4.681,2.367,0,0.019,0,0,10.876,14.1,4.338,0.481,0.686,0.762,0,1.486,1.514,0,0,0,1.748,1.186,0
0,0,0,2.09,0.576,0.648,0,0.519,0.362,0,0,0,0,5.414,0.476,0,0,0,0.781,1.162,0,0.548,0,1.005,0,3.252,0
0,0,1.043,-0.038,0,0.619,1.048,0,1.662,0,0,1.629,4.09,6.762,1.338,0.671,0.762,0,0.967,0,0,2.976,0,0,1.995,-0.029,0
0,0,0.762,0,0,0,4.995,0.719,0,1.1,0,1.824,13.405,32.309,0.367,0,3.476,0,0.238,0,1.486,0,0.357,1.533,0,1.338,0
0,0,1.357,0,1.957,0,2.01,0,0,0,0,1.4,2.424,12.69,0.819,5.548,1.195,0,2.329,0,0,0,0,1.114,2.1,0,3.143
1.152,1.814,0,1.467,2.471,0,3.129,0,1.386,0,1.495,1.714,5.9,15.938,1.148,1.186,0.386,0.429,0.843,0,0,1.571,0,0.748,6.143,2.757,0
0,2.486,0,0,0,0,2.052,0,0,0,1.086,0.014,0,5.99,0.948,0,0,0,0,0,0,0,0,1.981,0.814,0,0
1.305,3.638,0.895,1.643,1.486,2.743,2.114,0,0,0,0.319,1.948,10.933,13.157,1.01,0,0,0,0,0,0,0,0,0,1.6,0,0.11
0,0,1.052,0,0,0.543,1.719,0,1.048,0.633,0.79,1.429,5.2,7.957,0.357,0,1.59,0,0,0,0,1.529,1.238,0.738,0,1.248,0
0,0,0,0,0,0,0,0,0.367,0,1.786,0,1.21,6.305,0,0,0,0,0,0,0,0,0,2.638,0.762,0,0.695
0,0,1.59,0.019,0.2,0,0,0,0,0,0.986,0,0,4.814,0,0,0,0,0,0,0,0,0.433,1.043,2.276,1.062,0
0.271,0,0,0,0,3.329,0.571,0,0,0,1.562,0.543,0.176,4.433,0,3.757,0,0,0,0,0.005,0,0.471,0.99,0.929,0,0.567
0,1.51,0.029,0,0,0,4.981,0.805,0.595,0,0,0.676,42.419,69.456,10.109,8.143,6.509,2.933,0.69,0,0,0,0,0.257,3.862,5.814,0
0,0,3.348,0,0,0.848,3.676,1.6,0,0.914,0.571,0,3.881,11.643,1.09,0,0,0,0,0,0,0,1.224,1.857,2.719,3.209,0
3.048,0,0,0,1.314,0,0,0,0.395,0,0,0,0,5.748,0,1.805,0,0,0.005,0,1.824,1.014,0,1.119,0.229,0.357,0.867
0,0,1.129,1.243,0,0,6.033,1.419,1.281,0,0.543,0.776,8.186,10.814,0.838,0.938,0,0.829,0,1.005,0,0,1.062,2.709,4.2,0.357,0
1.595,0,0,0.605,0,2.548,0,0,0,0,0.367,0,5.571,6.976,1.771,0,0.652,0,0.252,0,0,0,0,1.329,2.667,0.976,0
0.462,3.581,0,0.41,1.767,0.4,0,0,0,0,0,0,3.157,7.728,0,0,0,0,0,0,0,0,3.933,1.048,1.814,0,0
0,2.133,1.6,0,1.967,1.705,0,1.367,0,0,0.838,0,0,52.357,0,0,0,0,2.7,0,5.09,0,0.233,0.338,2.662,0,0
0,1.61,0.79,1.671,1.91,1.89,0.514,0,0,0,0,0,7.743,10.348,5.657,3.743,1.314,0,0.614,0,0.743,0.452,0,4.752,8.038,1.233,0
3.129,3.005,0,0,0,0,0,0.248,0,1.129,0.814,0,0,4.629,0,0,0,0,0,0,0,1.905,1.214,3.243,1.219,0,0
0,1.381,0,0,0,0.886,7.248,1.014,0,2.257,0,0,12.771,18.428,0.79,1.643,3.89,0.529,0,0.343,0,0,0,0,0.348,4.519,0
0,0,0,0,0,2.181,0,0,1.4,0,0,0,0.048,5.795,1.105,0,0,0,0,0,0.1,0,1.267,1.324,0.967,-0.014,0
0,1.457,0,0,2.162,0,4.767,0,0,0,0,0,5.519,10.367,0,0,0,-0.005,1.31,0.252,0,0,0,0.69,1.51,1.162,0
0,5.509,0,0,0,0,-0.024,0.81,0,0,0,0,0,12.986,0.776,0,0,0.262,0,1.933,0.429,0,0,3.148,1.471,1.395,0
0,0,1.2,0,0,0.852,3.167,1.733,0,0,0,0,8.024,9.776,1.024,2.543,2.843,0,0,0,0,0,0,0.957,3.343,0,0
0.6,1.262,0,0,0,3.109,4.609,0,0,0,1.667,0,29.671,44.28,13.09,1.829,2.362,0,0,0,0,0,1.795,2.833,1.157,3.886,0
0,0,0,0,0.638,0,0,0,0,0,1.257,0,0,4.757,0,0.176,0.581,0,2.962,0,0,0,0,0,0.786,0,0
0,0,0,0,0,0,1.395,0.867,4.352,0,0,0.1,0,6.148,3.609,0.933,0,0,2.557,0,0.124,0,0,0,0.552,0.962,0
0,0.433,0,0.952,1.31,0.843,1.471,3.509,2.624,0,0.6,0,0.843,8.276,0.571,0,0,0,1.052,2.848,0,0,0,0.443,0.843,0,2.657
0,2.014,0,0,0,0,1.295,0,0.905,0.643,0,0,13.605,10.543,4.752,1.314,2.852,0.748,0,0.7,2.114,0,1.319,0,3.857,1.043,1.495
0,0,0,0,0,0,1.195,0.219,0,0,0,0,0,5.729,1.219,0,0,0,0,0,0,0,0,0,-0.01,0,0
0,1.352,0,0,3.638,2.662,3.771,0,1.781,0,0,0.667,6.648,17.162,4.6,1.386,3.152,0,0,0,0.752,0,1.652,2.09,1.376,0.2,0.724
0,1.767,0.829,0.952,0,2.638,0,0,0,0.69,0,0,1.957,6.224,0,0.181,2.652,0,0,0,0.986,0.448,0,0.786,3.767,0.038,0
