,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
861,1.8519999999999999,1.795,1.548,0.5429999999999999,0.0,0.0,0.0,0.381,0.0,0.0,0.0,1.005,0.0,29.647,0.0,0.5479999999999999,0.0,0.929,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.871,5.8765867505692995e-08
862,2.309,0.8759999999999999,0.0,0.0,1.0290000000000001,0.0,0.0,0.0,0.0,0.743,0.0,0.652,3.181,8.443,0.0,0.0,2.2430000000000003,0.0,1.162,0.652,0.0,0.0,0.0,2.833,0.21899999999999997,3.986,0.0,0.9999999999835449
864,0.457,0.0,0.0,0.419,0.0,0.0,2.0,0.0,0.0,1.124,0.0,0.581,0.0,10.69,0.9520000000000001,0.0,0.005,0.0,3.5,0.49,0.0,0.0,0.0,2.0709999999999997,1.176,0.0,0.0,0.9999999994773219
865,1.557,4.543,0.733,1.143,0.319,0.0,0.0,0.0,0.0,0.381,0.0,0.0,0.0,144.19799999999998,0.6709999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795,0.9620000000000001,0.0,0.0,0.9520000000000001,2.723474848039592e-09
866,0.7240000000000001,0.0,1.567,0.0,0.0,2.1,9.152000000000001,0.233,0.0,0.0,0.0,0.35700000000000004,0.0,25.695,0.0,0.0,0.0,0.0,0.8809999999999999,0.0,1.129,0.0,0.0,0.0,0.7290000000000001,0.0,0.0,0.9996756511687467
867,0.31,0.0,0.0,0.0,0.0,0.0,1.081,0.0,0.0,0.0,0.2,0.0,20.438,41.8,3.3710000000000004,0.01,3.043,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.8190000000000001,0.0,0.0,0.9999995838004927
868,2.4330000000000003,2.943,0.0,0.0,0.0,0.0,0.0,3.4760000000000004,1.148,0.0,0.0,0.0,0.0,6.724,0.0,0.6709999999999999,0.0,0.557,0.0,0.0,0.757,0.0,0.0,0.419,1.89,0.0,0.0,0.9999995812721215
869,0.0,0.0,0.0,0.086,0.0,0.0,0.157,0.0,0.0,0.0,0.0,2.062,0.695,332.86300000000006,0.0,0.0,3.952,0.0,0.0,1.724,0.005,0.61,0.7,3.8810000000000002,0.0,0.0,0.924,1.5762286341652018e-11
870,2.738,5.332999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048,0.0,0.0,53.942,0.8190000000000001,0.0,0.0,0.0,0.0,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,3.6200436936430684e-08
872,0.0,3.009,0.0,0.69,0.0,1.105,0.0,0.0,0.214,0.0,1.348,0.0,0.5379999999999999,551.6080000000001,0.905,0.586,0.7859999999999999,1.262,0.6709999999999999,0.129,1.624,0.0,0.767,0.0,0.0,0.0,1.8619999999999999,5.362788862730557e-12
874,0.0,0.919,0.0,0.0,0.0,0.0,1.9809999999999999,0.0,0.9620000000000001,0.0,0.0,0.91,1.09,158.489,0.028999999999999998,0.0,0.36700000000000005,0.0,0.0,1.41,0.0,0.0,0.233,1.229,2.0380000000000003,0.0,0.0,3.6069884911429525e-09
875,0.0,0.0,1.01,0.0,2.924,0.0,0.0,0.18600000000000003,0.0,2.219,1.114,0.0,1.095,419.07099999999997,0.638,0.0,0.61,0.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.619,1.7137781497840934e-14
876,0.0,1.7519999999999998,0.0,0.848,1.41,0.0,0.7290000000000001,0.514,0.0,0.0,0.0,1.024,0.529,19.409000000000002,0.61,0.0,0.0,1.6669999999999998,0.0,0.0,0.0,0.0,0.0,2.281,2.157,0.0,0.44299999999999995,0.6495226449508438
877,0.35700000000000004,0.0,3.929,1.433,0.0,0.833,0.31,0.0,0.0,0.0,0.0,0.0,0.0,11.324000000000002,0.0,0.662,0.5,0.643,0.0,0.41,0.61,0.0,0.019,0.0,0.929,0.0,0.0,0.970474318089117
878,0.0,0.0,0.0,0.0,0.0,1.319,0.0,0.0,0.0,0.17600000000000002,0.0,0.586,0.0,571.994,0.0,0.324,0.22899999999999998,1.857,0.0,0.0,0.0,1.3519999999999999,1.995,0.0,0.0,0.0,0.0,1.9730511145651017e-13
879,0.0,4.805,0.8190000000000001,0.7190000000000001,0.0,0.0,1.6,0.21899999999999997,0.0,0.0,0.943,0.0,1.6380000000000001,280.13,0.0,1.286,0.0,0.0,0.557,0.0,0.0,0.0,0.0,2.005,0.0,0.0,1.124,1.4560973788010505e-07
880,0.0,0.0,0.0,1.052,1.271,2.095,0.0,1.29,0.36700000000000005,1.038,0.0,1.119,0.0,11.333,0.39,0.733,0.5,0.0,0.0,0.414,0.0,0.0,0.0,0.0,0.152,0.0,1.9480000000000002,0.9999986674323915
