,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
237,0.0,1.2,0.0,0.0,0.0,0.7759999999999999,4.433,0.0,0.0,0.0,0.0,1.2329999999999999,1.4,6.9479999999999995,0.0,1.1520000000000001,1.0,0.0,0.0,0.0,0.19,0.0,0.0,1.79,0.0,0.4,0.0,0.9999999999996374
238,0.0,0.0,1.024,0.0,0.7190000000000001,1.619,8.519,11.009,0.0,0.0,0.0,0.0,13.762,28.252,0.8759999999999999,0.0,4.543,0.0,0.0,1.1,0.0,2.667,0.0,0.0,0.243,0.41,1.8519999999999999,0.999999999995481
239,0.9329999999999999,3.8139999999999996,0.0,0.0,1.4709999999999999,0.0,9.209,7.7620000000000005,0.0,0.0,0.0,0.0,18.471,42.218999999999994,6.648,5.086,5.433,0.0,0.7709999999999999,0.581,0.7859999999999999,0.0,0.0,2.9,0.0,1.6380000000000001,0.0,0.9999999999998197
241,1.443,6.171,0.938,1.952,1.962,3.638,1.329,15.443,0.0,0.0,0.0,0.0,0.0,6.138,0.0,0.0,0.0,0.0,1.238,0.6759999999999999,0.0,0.0,0.0,1.89,6.524,0.3,0.0,0.9999999999997717
242,1.224,0.0,0.595,0.0,1.895,2.79,32.657,20.546999999999997,0.0,0.0,0.0,0.0,35.576,56.251999999999995,6.3,3.89,14.343,0.0,0.0,0.0,1.805,0.0,0.0,0.0,3.8139999999999996,3.657,0.0,0.9999999999999196
243,0.0,0.0,0.0,0.0,0.8,1.681,5.119,14.270999999999999,0.0,0.0,1.229,0.0,16.043,28.0,0.505,0.424,3.838,0.0,0.0,0.0,1.89,0.0,0.0,1.1520000000000001,0.529,0.562,0.0,0.9999999999925486
244,0.629,2.343,0.0,0.381,0.0,1.476,0.0,15.886,0.0,0.605,0.662,0.0,1.167,6.5760000000000005,0.0,0.0,0.0,0.7190000000000001,0.0,0.0,0.0,0.386,0.0,1.0859999999999999,2.8810000000000002,0.0,0.0,0.9999999999967852
245,1.048,1.895,0.233,0.0,2.024,0.0,6.819,14.095,0.0,0.8759999999999999,0.281,0.0,18.076,16.480999999999998,0.0,2.5669999999999997,0.0,0.0,0.562,0.0,1.5190000000000001,0.0,0.0,0.22899999999999998,0.0,0.0,0.0,0.9999999999956732
246,1.348,0.0,0.295,0.35700000000000004,0.0,0.557,9.224,12.095,0.0,0.0,0.0,0.0,38.028,36.514,7.086,0.905,0.748,0.0,0.0,1.595,0.0,0.529,0.7190000000000001,0.0,2.676,0.0,1.005,0.9999999999888567
247,0.0,0.0,0.7859999999999999,0.0,0.0,0.0,3.2710000000000004,4.895,0.733,0.0,0.0,0.495,6.157,15.633,0.32899999999999996,1.405,0.0,1.881,0.0,1.19,0.0,1.824,0.0,0.013999999999999999,1.6,1.167,1.305,0.9999999999999916
