,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
561,0.0,0.0,0.0,0.0,0.0,0.0,1.271,0.0,0.0,0.0,0.0,0.0,9.39,21.061999999999998,4.2669999999999995,1.071,0.0,0.0,4.4430000000000005,0.0,0.0,2.109,0.0,0.624,4.1,1.01,0.0,0.9999999999956155
562,0.0,0.0,0.424,0.0,0.0,0.33299999999999996,1.5430000000000001,1.262,0.0,0.0,0.0,0.0,0.0,7.652,2.609,0.0,1.033,0.0,0.0,0.871,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.9999999853314723
563,0.0,1.367,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,4.876,2.09,0.0,0.0,0.0,1.695,0.514,0.44299999999999995,0.0,0.0,0.0,0.0,0.433,0.0,0.9999872230675522
564,0.0,0.0,1.929,0.0,0.0,1.838,2.481,0.0,0.0,0.495,1.024,2.01,0.7759999999999999,10.505,1.9480000000000002,1.181,1.3619999999999999,0.0,0.0,1.857,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9999996489841314
566,0.0,0.0,0.0,1.629,3.4189999999999996,0.0,3.3810000000000002,0.0,0.0,0.0,0.0,0.0,29.409000000000002,29.052,6.457000000000001,3.138,0.44299999999999995,0.0,0.0,1.181,0.0,0.5710000000000001,0.0,0.0,0.0,0.21,0.0,0.9999999992563635
568,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.205,4.352,0.21,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.833,0.0,0.0,0.999999999619378
569,0.36700000000000005,0.0,0.0,0.862,1.11,0.0,2.529,0.0,2.8139999999999996,0.0,0.0,0.0,0.0,7.2620000000000005,0.0,0.0,1.4480000000000002,0.0,0.424,0.0,1.195,0.0,0.0,1.01,5.209,1.357,0.662,0.9999999999982967
570,0.0,0.0,0.852,0.0,0.0,0.0,0.9670000000000001,0.0,2.033,1.0859999999999999,0.7240000000000001,0.0,4.652,6.095,0.595,0.0,2.3,1.7519999999999998,0.452,0.838,0.5429999999999999,0.0,0.948,0.0,0.257,0.0,0.0,0.9999999999813389
571,0.0,0.205,1.8430000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.832999999999999,0.0,0.162,0.0,0.0,0.0,0.943,0.0,0.0,0.0,0.6,0.0,0.248,0.0,0.9999983729418277
572,0.0,0.0,0.0,0.0,0.0,0.0,1.367,0.0,0.0,0.028999999999999998,1.814,0.0,8.276,10.148,1.186,0.0,0.0,0.519,0.0,1.714,0.0,0.0,0.0,1.157,1.59,0.0,1.043,0.9999999999993583
573,0.0,0.0,0.0,1.633,0.0,0.0,0.0,0.0,1.119,0.0,0.0,0.0,3.59,7.276,2.119,0.0,0.0,0.0,0.0,1.071,0.0,0.0,0.0,0.0,0.0,1.224,0.0,0.9999999999590883
