,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
3024,0.0,0.0,0.0,0.0,0.0,0.0,4.186,0.0,0.0,0.0,0.0,0.0,1.567,476.376,0.0,0.0,2.5810000000000004,0.276,0.31,0.0,0.7709999999999999,0.0,0.0,2.086,0.0,0.0,0.0,2.589940094813726e-07
3025,0.0,0.0,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.0,0.0,213.426,0.48100000000000004,0.0,0.0,0.0,0.6709999999999999,1.186,1.433,0.0,1.314,0.0,0.0,0.0,0.0,1.3422394950683517e-12
3026,0.0,0.0,0.5670000000000001,1.186,0.0,0.0,0.562,1.11,0.0,0.0,0.0,1.271,0.0,6.062,0.8190000000000001,0.0,0.295,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.9997096465104106
3027,0.0,0.0,0.0,0.276,0.0,0.0,0.6859999999999999,0.267,0.0,0.0,0.0,0.0,0.0,169.765,0.0,0.0,0.0,0.767,0.0,0.371,0.5,0.0,0.0,0.0,0.8140000000000001,0.0,0.0,2.7842771909372626e-13
3028,2.648,0.0,0.0,0.0,0.89,0.633,1.9709999999999999,0.857,0.929,0.0,0.0,0.0,0.0,6.062,0.0,0.0,1.452,0.0,0.0,0.61,0.0,0.038,0.0,0.7859999999999999,1.281,0.0,1.081,0.9999999988592956
3029,1.5,3.248,0.0,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729,0.505,31.528000000000002,0.0,2.271,0.0,2.738,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.00012458672515612974
3030,0.0,1.3619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781,0.0,0.0,0.0,719.197,3.29,0.0,0.33799999999999997,0.0,1.186,0.59,0.0,3.176,0.0,0.0,2.509,0.0,0.0,2.050159512576571e-12
3031,0.0,0.262,0.0,0.0,0.0,1.5190000000000001,3.2289999999999996,2.081,2.124,0.0,0.9570000000000001,0.0,0.0,94.84700000000001,0.0,0.214,0.0,1.0190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,6.872042916465637e-08
3032,0.0,0.0,0.0,0.0,0.0,0.0,10.228,0.0,0.0,0.0,0.0,1.014,6.271,9.19,0.0,0.8859999999999999,0.314,1.043,0.752,0.0,0.0,0.0,0.0,1.652,0.0,1.538,1.619,0.9999999999999671
3033,0.0,3.2430000000000003,0.0,0.0,0.0,1.8619999999999999,0.0,0.0,1.3330000000000002,0.0,1.376,0.0,28.971,51.042,1.281,1.7519999999999998,1.695,1.5430000000000001,0.0,1.943,0.0,0.0,0.0,0.0,6.957000000000001,0.0,0.0,0.999999882786359
3034,0.0,0.652,0.0,0.0,0.0,0.0,1.619,0.0,0.0,0.0,0.0,0.0,0.0,81.28,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.0,0.0,0.0,4.431381929016876e-11
3035,0.0,0.0,1.876,0.0,0.0,0.5479999999999999,0.0,0.0,1.2329999999999999,0.0,1.181,0.0,11.695,19.186,3.9,0.0,0.0,0.0,0.0,0.0,0.324,0.0,0.0,0.0,7.105,4.586,0.0,0.9999999793037035
3036,0.0,0.0,1.71,0.738,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414,2.6189999999999998,0.0,0.976,0.562,0.0,0.243,0.805,0.0,1.01,1.31,4.448,0.0,0.0,0.999999807768634
3037,0.0,0.0,0.0,0.0,0.0,0.0,0.6709999999999999,0.0,0.0,0.0,0.0,0.0,0.0,164.86,0.0,0.7809999999999999,0.914,0.0,0.0,1.3330000000000002,0.0,0.0,0.0,2.0140000000000002,0.0,0.638,0.381,1.580769185727986e-11
3038,3.7430000000000003,1.381,0.0,0.09,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.4680000000001,0.0,0.0,0.0,1.2670000000000001,0.0,0.7240000000000001,3.2710000000000004,0.0,0.0,0.005,3.105,0.629,0.0,3.597525896965655e-11
3041,0.0,1.524,0.0,1.01,0.0,1.886,0.0,0.0,0.0,0.0,0.0,2.186,4.019,369.26199999999994,0.919,0.5329999999999999,0.0,0.0,0.0,0.0,0.652,3.09,0.233,0.695,0.0,0.0,0.0,2.6028749056562557e-11
3043,0.0,1.376,0.0,0.0,0.0,0.0,0.0,1.271,0.0,0.562,0.0,0.0,0.0,6.419,0.743,0.0,0.0,0.0,0.0,0.324,0.281,0.0,1.5290000000000001,0.0,2.6289999999999996,0.5379999999999999,0.0,0.9999972490414019
3044,0.0,0.0,0.0,1.881,0.0,0.0,0.005,0.895,0.0,0.0,0.0,0.976,2.633,315.158,2.181,0.0,0.0,0.0,1.2429999999999999,1.376,0.0,0.0,0.0,1.014,0.705,1.3430000000000002,0.0,1.484272396476417e-10
3045,0.0,0.0,0.0,0.0,1.1520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1430000000000002,164.222,0.138,0.0,1.229,2.8760000000000003,0.0,0.914,1.5,0.0,0.0,1.014,0.705,0.0,0.0,1.5629572053516218e-11
3046,0.0,1.505,0.0,0.0,0.9520000000000001,0.21899999999999997,0.514,0.6859999999999999,0.0,0.47100000000000003,0.69,0.0,2.262,351.472,0.0,0.22899999999999998,0.0,0.0,0.0,1.538,0.0,0.0,0.0,1.367,0.0,0.0,0.0,2.756792616123842e-10
3047,1.2570000000000001,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.5479999999999999,0.295,0.0,0.281,6.957000000000001,0.0,0.91,0.0,0.0,0.5710000000000001,0.9620000000000001,1.9,2.948,0.0,0.0,0.0,0.0,2.9619999999999997,0.9999997854444979
3048,0.867,0.7709999999999999,0.0,1.81,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,7.686,23.028000000000002,2.286,0.0,0.667,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.352,0.0,0.0,0.9999999900461377
3049,0.0,0.7709999999999999,0.0,0.0,0.0,0.519,0.0,0.0,0.0,1.162,0.0,0.0,0.0,8.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095,0.0,0.0,0.9997958964507916
3050,3.0,1.4380000000000002,0.0,0.0,1.3330000000000002,0.0,10.243,0.0,0.648,0.43799999999999994,0.0,0.6,0.0,9.286,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23800000000000002,1.057,0.9999999972083173
3051,0.0,1.3,0.0,0.21,1.376,4.067,0.6759999999999999,0.0,0.0,1.8430000000000002,0.0,0.0,21.809,54.618,1.814,2.39,3.3710000000000004,0.0,2.171,0.0,0.0,0.0,0.8759999999999999,7.305,11.943,3.971,0.8240000000000001,0.9999999080013495
3052,0.0,0.0,0.0,0.34299999999999997,0.0,0.0,2.343,0.0,0.0,0.0,0.0,1.114,1.848,410.08099999999996,1.224,2.114,0.624,0.51,0.0,0.0,0.0,0.0,0.038,0.662,2.376,0.7190000000000001,0.0,2.291578654898712e-08
3053,0.0,0.0,0.638,0.49,0.0,0.8759999999999999,0.7240000000000001,0.0,0.0,0.0,0.0,0.6809999999999999,0.0,141.998,0.0,0.0,1.4240000000000002,0.0,0.7240000000000001,0.0,0.9670000000000001,0.657,3.767,0.0,1.181,0.0,0.0,1.3001269976726431e-10
3054,2.043,3.2239999999999998,0.595,0.0,0.0,0.0,0.648,0.0,0.0,0.0,0.0,0.305,1.314,42.9,0.0,0.7240000000000001,0.0,0.0,1.7480000000000002,0.0,1.724,0.0,0.0,0.0,1.3519999999999999,0.0,0.0,0.0006208778012052543
3055,2.114,0.0,0.013999999999999999,0.0,0.0,0.171,6.2620000000000005,1.538,0.0,0.0,0.0,0.0,0.8759999999999999,341.506,0.0,2.219,0.381,0.0,0.0,0.0,0.8290000000000001,0.0,0.0,0.0,1.081,1.2429999999999999,0.0,8.220596906803208e-07
