,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
660,0.0,4.938,0.6759999999999999,0.0,0.0,0.0,4.543,0.0,0.0,0.0,0.6709999999999999,0.0,4.243,8.843,1.143,2.0709999999999997,0.0,0.0,0.0,2.138,2.0140000000000002,1.114,0.0,0.59,0.929,2.5669999999999997,1.024,0.9999999999999494
661,0.0,0.0,0.0,0.0,0.462,0.8240000000000001,2.5380000000000003,1.252,0.0,0.0,0.0,0.0,3.1,21.857,2.167,0.0,1.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.205,0.0,0.9999999984236798
662,0.995,2.738,0.0,0.0,0.7,0.0,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,5.581,6.605,1.205,1.671,0.733,0.47600000000000003,0.0,1.4669999999999999,0.0,1.3,0.0,0.195,0.0,0.348,0.0,0.9999999999999873
663,0.0,0.0,0.971,0.0,0.0,0.0,1.7,1.171,0.0,0.0,0.0,0.0,2.386,6.013999999999999,0.0,0.0,0.995,0.0,0.0,0.0,0.152,0.0,1.3619999999999999,0.0,0.0,0.0,0.0,0.9999999947983773
664,0.0,0.0,0.0,0.0,0.0,0.0,2.952,0.0,0.59,0.0,0.47100000000000003,1.114,0.943,6.852,1.8619999999999999,0.0,0.0,0.0,0.0,0.7859999999999999,0.0,0.452,0.8190000000000001,0.91,0.0,0.5760000000000001,0.0,0.9999999999135067
665,1.857,0.0,0.0,0.0,0.0,0.924,5.809,0.0,0.0,1.89,0.0,0.0,16.295,26.033,0.971,0.0,0.929,0.7290000000000001,1.7380000000000002,0.0,0.0,0.0,0.0,0.0,1.61,1.671,0.452,0.999999999999678
666,0.0,0.9520000000000001,0.47600000000000003,0.0,2.267,0.0,1.281,0.0,0.276,0.0,0.267,0.33799999999999997,9.49,8.027999999999999,3.0,1.4569999999999999,1.743,1.0190000000000001,0.0,0.0,0.0,1.443,0.0,0.43799999999999994,1.248,2.005,0.6709999999999999,0.9999999999999982
667,1.6480000000000001,2.224,0.0,1.781,1.681,0.0,0.0,0.44299999999999995,0.8290000000000001,0.0,0.0,1.214,0.7759999999999999,6.686,0.0,2.033,0.529,2.295,1.381,0.8859999999999999,0.48100000000000004,0.276,0.205,0.0,2.024,1.757,0.871,0.9999999989712611
669,0.0,3.043,1.857,0.0,0.8759999999999999,0.0,4.348,1.067,1.5290000000000001,0.0,0.0,0.0,3.805,8.657,1.724,0.0,0.71,0.638,0.0,0.0,0.0,0.0,0.6859999999999999,0.0,0.0,0.0,0.0,0.9999999994076751
671,0.005,0.0,0.233,1.829,0.21,0.0,24.338,0.0,0.0,0.22399999999999998,0.41,0.0,40.719,60.076,12.138,3.343,3.09,0.0,0.0,0.0,9.69,5.271,0.0,0.695,2.2430000000000003,1.395,0.0,0.9999999998121598
672,1.595,0.0,0.0,0.0,0.386,0.833,0.0,0.281,0.0,0.0,0.0,0.452,8.628,11.642999999999999,0.61,2.2569999999999997,0.0,0.0,2.676,0.0,1.138,0.0,1.148,0.552,0.0,0.0,0.157,0.9999999998764846
